Time	WCCILevent - %CPU	WCCILevent - Memory	VC/sec
2017.02.25 08:17:00.000	53.33	600028	-1
2017.02.25 08:18:00.000	55.00	600284	-1
2017.02.25 08:19:00.000	53.33	600208	-1
2017.02.25 08:20:00.000	55.00	600108	-1
2017.02.25 08:21:00.000	53.33	600516	-1
2017.02.25 08:22:00.000	53.33	600440	-1
2017.02.25 08:23:00.000	55.00	600504	-1
2017.02.25 08:24:00.000	53.33	600564	-1
2017.02.25 08:25:00.000	55.00	600528	-1
2017.02.25 08:26:00.000	55.00	600748	-1
2017.02.25 08:27:00.000	53.33	600952	-1
2017.02.25 08:28:00.000	55.00	601080	-1
2017.02.25 08:29:00.000	55.00	601032	-1
2017.02.25 08:30:00.000	53.33	601076	-1
2017.02.25 08:31:00.000	55.00	601248	-1
2017.02.25 08:32:00.000	53.33	601344	-1
2017.02.25 08:33:00.000	55.00	601416	-1
2017.02.25 08:34:00.000	53.33	601324	-1
2017.02.25 08:35:00.000	53.33	601244	-1
2017.02.25 08:36:00.000	55.00	601468	-1
2017.02.25 08:37:00.000	53.33	601408	-1
2017.02.25 08:38:00.000	55.00	601792	-1
2017.02.25 08:39:00.000	55.00	601680	-1
2017.02.25 08:40:00.000	55.00	601944	-1
2017.02.25 08:41:00.000	58.33	601820	-1
2017.02.25 08:42:00.000	58.33	601716	-1
2017.02.25 08:43:00.000	56.67	602164	-1
2017.02.25 08:44:00.000	58.33	602264	-1
2017.02.25 08:45:00.000	56.67	602036	-1
2017.02.25 08:46:00.000	58.33	602164	-1
2017.02.25 08:47:00.000	56.67	602456	-1
2017.02.25 08:48:00.000	58.33	602564	-1
2017.02.25 08:49:00.000	56.67	602468	-1
2017.02.25 08:50:00.000	58.33	602408	-1
2017.02.25 08:51:00.000	58.33	602836	-1
2017.02.25 08:52:00.000	56.67	602860	-1
2017.02.25 08:53:00.000	58.33	602792	-1
2017.02.25 08:54:00.000	56.67	602692	-1
2017.02.25 08:55:00.000	58.33	604792	-1
2017.02.25 08:56:00.000	58.33	603136	-1
2017.02.25 08:57:00.000	56.67	603256	-1
2017.02.25 08:58:00.000	58.33	603088	-1
2017.02.25 08:59:00.000	56.67	603060	-1
2017.02.25 09:00:00.000	58.33	603488	-1
2017.02.25 09:01:00.000	56.67	603500	-1
2017.02.25 09:02:00.000	58.33	603424	-1
2017.02.25 09:03:00.000	56.67	603356	-1
2017.02.25 09:04:00.000	58.33	605708	-1
2017.02.25 09:05:00.000	56.67	603772	-1
2017.02.25 09:06:00.000	58.33	603820	-1
2017.02.25 09:07:00.000	58.33	603856	-1
2017.02.25 09:08:00.000	56.67	603800	-1
2017.02.25 09:09:00.000	58.33	604200	-1
2017.02.25 09:10:00.000	56.67	604200	-1
2017.02.25 09:11:00.000	58.33	604168	-1
2017.02.25 09:12:00.000	56.67	604028	-1
2017.02.25 09:13:00.000	58.33	604320	-1
2017.02.25 09:14:00.000	56.67	604340	-1
2017.02.25 09:15:00.000	58.33	604596	-1
2017.02.25 09:16:00.000	56.67	604552	-1
2017.02.25 09:17:00.000	58.33	604488	-1
2017.02.25 09:18:00.000	58.33	604512	-1
2017.02.25 09:19:00.000	56.67	604752	-1
2017.02.25 09:20:00.000	58.33	604856	-1
2017.02.25 09:21:00.000	58.33	604988	-1
2017.02.25 09:22:00.000	56.67	604952	-1
2017.02.25 09:23:00.000	58.33	604864	-1
2017.02.25 09:24:00.000	58.33	605164	-1
2017.02.25 09:25:00.000	56.67	605232	-1
2017.02.25 09:26:00.000	58.33	605268	-1
2017.02.25 09:27:00.000	58.33	605304	-1
2017.02.25 09:28:00.000	58.33	606012	-1
2017.02.25 09:29:00.000	56.67	605692	-1
2017.02.25 09:30:00.000	58.33	605740	-1
2017.02.25 09:31:00.000	58.33	605648	-1
2017.02.25 09:32:00.000	58.33	605572	-1
2017.02.25 09:33:00.000	56.67	606404	-1
2017.02.25 09:34:00.000	58.33	606056	-1
2017.02.25 09:35:00.000	58.33	605944	-1
2017.02.25 09:36:00.000	56.67	605940	-1
2017.02.25 09:37:00.000	58.33	606692	-1
2017.02.25 09:38:00.000	56.67	606796	-1
2017.02.25 09:39:00.000	58.33	606444	-1
2017.02.25 09:40:00.000	58.33	606376	-1
2017.02.25 09:41:00.000	56.67	606380	-1
2017.02.25 09:42:00.000	58.33	607100	-1
2017.02.25 09:43:00.000	56.67	607160	-1
2017.02.25 09:44:00.000	58.33	606524	-1
2017.02.25 09:45:00.000	56.67	606584	-1
2017.02.25 09:46:00.000	58.33	607392	-1
2017.02.25 09:47:00.000	58.33	607476	-1
2017.02.25 09:48:00.000	58.33	607556	-1
2017.02.25 09:49:00.000	56.67	607648	-1
2017.02.25 09:50:00.000	58.33	612532	-1
2017.02.25 09:51:00.000	58.33	607856	-1
2017.02.25 09:52:00.000	56.67	607944	-1
2017.02.25 09:53:00.000	58.33	608036	-1
2017.02.25 09:54:00.000	58.33	607396	-1
2017.02.25 09:55:00.000	56.67	608192	-1
2017.02.25 09:56:00.000	58.33	608316	-1
2017.02.25 09:57:00.000	56.67	608376	-1
2017.02.25 09:58:00.000	58.33	608476	-1
2017.02.25 09:59:00.000	58.33	608140	-1
2017.02.25 10:00:00.000	56.67	608628	-1
2017.02.25 10:01:00.000	58.33	608708	-1
2017.02.25 10:02:00.000	58.33	608792	-1
2017.02.25 10:03:00.000	56.67	608896	-1
2017.02.25 10:04:00.000	58.33	608544	-1
2017.02.25 10:05:00.000	56.67	608720	-1
2017.02.25 10:06:00.000	58.33	609192	-1
2017.02.25 10:07:00.000	56.67	609312	-1
2017.02.25 10:08:00.000	58.33	609340	-1
2017.02.25 10:09:00.000	56.67	609064	-1
2017.02.25 10:10:00.000	58.33	609168	-1
2017.02.25 10:11:00.000	58.33	609216	-1
2017.02.25 10:12:00.000	56.67	609728	-1
2017.02.25 10:13:00.000	58.33	609788	-1
2017.02.25 10:14:00.000	56.67	609480	-1
2017.02.25 10:15:00.000	58.33	609580	-1
2017.02.25 10:16:00.000	56.67	610040	-1
2017.02.25 10:17:00.000	58.33	610128	-1
2017.02.25 10:18:00.000	58.33	609816	-1
2017.02.25 10:19:00.000	56.67	609748	-1
2017.02.25 10:20:00.000	58.33	609916	-1
2017.02.25 10:21:00.000	58.33	610436	-1
2017.02.25 10:22:00.000	56.67	610552	-1
2017.02.25 10:23:00.000	58.33	610200	-1
2017.02.25 10:24:00.000	58.33	610240	-1
2017.02.25 10:25:00.000	58.33	610244	-1
2017.02.25 10:26:00.000	56.67	610872	-1
2017.02.25 10:27:00.000	58.33	610632	-1
2017.02.25 10:28:00.000	58.33	610440	-1
2017.02.25 10:29:00.000	56.67	610492	-1
2017.02.25 10:30:00.000	58.33	610588	-1
2017.02.25 10:31:00.000	58.33	611252	-1
2017.02.25 10:32:00.000	56.67	610892	-1
2017.02.25 10:33:00.000	58.33	611016	-1
2017.02.25 10:34:00.000	58.33	610916	-1
2017.02.25 10:35:00.000	56.67	611012	-1
2017.02.25 10:36:00.000	58.33	616352	-1
2017.02.25 10:37:00.000	58.33	611208	-1
2017.02.25 10:38:00.000	56.67	611296	-1
2017.02.25 10:39:00.000	58.33	611280	-1
2017.02.25 10:40:00.000	56.67	611208	-1
2017.02.25 10:41:00.000	58.33	616692	-1
2017.02.25 10:42:00.000	58.33	611612	-1
2017.02.25 10:43:00.000	56.67	611728	-1
2017.02.25 10:44:00.000	58.33	611632	-1
2017.02.25 10:45:00.000	56.67	611620	-1
2017.02.25 10:46:00.000	58.33	611972	-1
2017.02.25 10:47:00.000	58.33	611980	-1
2017.02.25 10:48:00.000	56.67	611964	-1
2017.02.25 10:49:00.000	58.33	611932	-1
2017.02.25 10:50:00.000	56.67	612180	-1
2017.02.25 10:51:00.000	58.33	612236	-1
2017.02.25 10:52:00.000	58.33	612300	-1
2017.02.25 10:53:00.000	56.67	612172	-1
2017.02.25 10:54:00.000	58.33	612572	-1
2017.02.25 10:55:00.000	58.33	612680	-1
2017.02.25 10:56:00.000	58.33	612540	-1
2017.02.25 10:57:00.000	56.67	612492	-1
2017.02.25 10:58:00.000	58.33	612552	-1
2017.02.25 10:59:00.000	56.67	612988	-1
2017.02.25 11:00:00.000	58.33	613064	-1
2017.02.25 11:01:00.000	58.33	612944	-1
2017.02.25 11:02:00.000	58.33	613112	-1
2017.02.25 11:03:00.000	56.67	613336	-1
2017.02.25 11:04:00.000	58.33	613184	-1
2017.02.25 11:05:00.000	58.33	613148	-1
2017.02.25 11:06:00.000	56.67	613444	-1
2017.02.25 11:07:00.000	58.33	613624	-1
2017.02.25 11:08:00.000	56.67	613564	-1
2017.02.25 11:09:00.000	58.33	613624	-1
2017.02.25 11:10:00.000	56.67	613524	-1
2017.02.25 11:11:00.000	58.33	613992	-1
2017.02.25 11:12:00.000	58.33	614084	-1
2017.02.25 11:13:00.000	56.67	614120	-1
2017.02.25 11:14:00.000	58.33	614024	-1
2017.02.25 11:15:00.000	56.67	613972	-1
2017.02.25 11:16:00.000	58.33	614224	-1
2017.02.25 11:17:00.000	58.33	614448	-1
2017.02.25 11:18:00.000	56.67	614388	-1
2017.02.25 11:19:00.000	58.33	614268	-1
2017.02.25 11:20:00.000	56.67	614480	-1
2017.02.25 11:21:00.000	58.33	614684	-1
2017.02.25 11:22:00.000	58.33	614804	-1
2017.02.25 11:23:00.000	56.67	614652	-1
2017.02.25 11:24:00.000	58.33	614644	-1
2017.02.25 11:25:00.000	58.33	614984	-1
2017.02.25 11:26:00.000	58.33	615092	-1
2017.02.25 11:27:00.000	58.33	615188	-1
2017.02.25 11:28:00.000	56.67	615016	-1
2017.02.25 11:29:00.000	58.33	614968	-1
2017.02.25 11:30:00.000	58.33	615388	-1
2017.02.25 11:31:00.000	58.33	615464	-1
2017.02.25 11:32:00.000	58.33	615528	-1
2017.02.25 11:33:00.000	58.33	615456	-1
2017.02.25 11:34:00.000	56.67	615636	-1
2017.02.25 11:35:00.000	58.33	615676	-1
2017.02.25 11:36:00.000	56.67	615800	-1
2017.02.25 11:37:00.000	56.67	615916	-1
2017.02.25 11:38:00.000	58.33	615768	-1
2017.02.25 11:39:00.000	58.33	616048	-1
2017.02.25 11:40:00.000	56.67	616144	-1
2017.02.25 11:41:00.000	58.33	616144	-1
2017.02.25 11:42:00.000	58.33	616136	-1
2017.02.25 11:43:00.000	56.67	616332	-1
2017.02.25 11:44:00.000	58.33	616584	-1
2017.02.25 11:45:00.000	56.67	616344	-1
2017.02.25 11:46:00.000	58.33	616416	-1
2017.02.25 11:47:00.000	58.33	616728	-1
2017.02.25 11:48:00.000	56.67	616776	-1
2017.02.25 11:49:00.000	58.33	616724	-1
2017.02.25 11:50:00.000	58.33	616908	-1
2017.02.25 11:51:00.000	56.67	616724	-1
2017.02.25 11:52:00.000	58.33	617108	-1
2017.02.25 11:53:00.000	58.33	617152	-1
2017.02.25 11:54:00.000	56.67	617116	-1
2017.02.25 11:55:00.000	58.33	617148	-1
2017.02.25 11:56:00.000	58.33	617028	-1
2017.02.25 11:57:00.000	56.67	617396	-1
2017.02.25 11:58:00.000	58.33	617484	-1
2017.02.25 11:59:00.000	58.33	617536	-1
2017.02.25 12:00:00.000	56.67	617348	-1
2017.02.25 12:01:00.000	58.33	617660	-1
2017.02.25 12:02:00.000	56.67	617728	-1
2017.02.25 12:03:00.000	53.33	617688	-1
2017.02.25 12:04:00.000	53.33	617816	-1
2017.02.25 12:05:00.000	55.00	617800	-1
2017.02.25 12:06:00.000	53.33	617924	-1
2017.02.25 12:07:00.000	55.00	618140	-1
2017.02.25 12:08:00.000	53.33	618216	-1
2017.02.25 12:09:00.000	53.33	618164	-1
2017.02.25 12:10:00.000	55.00	618060	-1
2017.02.25 12:11:00.000	53.33	618108	-1
2017.02.25 12:12:00.000	53.33	618512	-1
2017.02.25 12:13:00.000	55.00	618584	-1
2017.02.25 12:14:00.000	53.33	618736	-1
2017.02.25 12:15:00.000	55.00	618460	-1
2017.02.25 12:16:00.000	53.33	618876	-1
2017.02.25 12:17:00.000	53.33	618896	-1
2017.02.25 12:18:00.000	55.00	618952	-1
2017.02.25 12:19:00.000	53.33	618940	-1
2017.02.25 12:20:00.000	55.00	619060	-1
2017.02.25 12:21:00.000	55.00	618968	-1
2017.02.25 12:22:00.000	53.33	619260	-1
2017.02.25 12:23:00.000	55.00	619452	-1
2017.02.25 12:24:00.000	53.33	619512	-1
2017.02.25 12:25:00.000	55.00	619404	-1
2017.02.25 12:26:00.000	53.33	619428	-1
2017.02.25 12:27:00.000	55.00	619512	-1
2017.02.25 12:28:00.000	53.33	625120	-1
2017.02.25 12:29:00.000	55.00	619980	-1
2017.02.25 12:30:00.000	53.33	619812	-1
2017.02.25 12:31:00.000	55.00	620068	-1
2017.02.25 12:32:00.000	53.33	620284	-1
2017.02.25 12:34:00.000	56.67	620300	-1
2017.02.25 12:33:00.000	56.67	620300	-1
2017.02.25 12:35:00.000	58.33	625704	-1
2017.02.25 12:36:00.000	56.67	620696	-1
2017.02.25 12:37:00.000	58.33	620604	-1
2017.02.25 12:38:00.000	56.67	620616	-1
2017.02.25 12:39:00.000	58.33	620572	-1
2017.02.25 12:40:00.000	56.67	620972	-1
2017.02.25 12:41:00.000	58.33	621000	-1
2017.02.25 12:42:00.000	56.67	621024	-1
2017.02.25 12:43:00.000	58.33	621060	-1
2017.02.25 12:44:00.000	58.33	620964	-1
2017.02.25 12:45:00.000	56.67	621220	-1
2017.02.25 12:46:00.000	58.33	621484	-1
2017.02.25 12:47:00.000	58.33	621292	-1
2017.02.25 12:48:00.000	56.67	626740	-1
2017.02.25 12:49:00.000	58.33	621660	-1
2017.02.25 12:50:00.000	58.33	621716	-1
2017.02.25 12:51:00.000	56.67	621532	-1
2017.02.25 12:52:00.000	58.33	622276	-1
2017.02.25 12:53:00.000	56.67	621944	-1
2017.02.25 12:54:00.000	58.33	621912	-1
2017.02.25 12:55:00.000	56.67	621984	-1
2017.02.25 12:56:00.000	58.33	622100	-1
2017.02.25 12:57:00.000	58.33	622020	-1
2017.02.25 12:58:00.000	56.67	622812	-1
2017.02.25 12:59:00.000	58.33	622924	-1
2017.02.25 13:00:00.000	58.33	622528	-1
2017.02.25 13:01:00.000	56.67	622468	-1
2017.02.25 13:02:00.000	58.33	623444	-1
2017.02.25 13:03:00.000	58.33	623276	-1
2017.02.25 13:04:00.000	56.67	623332	-1
2017.02.25 13:05:00.000	58.33	622984	-1
2017.02.25 13:06:00.000	56.67	622824	-1
2017.02.25 13:07:00.000	58.33	623564	-1
2017.02.25 13:08:00.000	56.67	623644	-1
2017.02.25 13:09:00.000	58.33	623712	-1
2017.02.25 13:10:00.000	58.33	623788	-1
2017.02.25 13:11:00.000	56.67	623148	-1
2017.02.25 13:12:00.000	56.67	628696	-1
2017.02.25 13:13:00.000	58.33	624048	-1
2017.02.25 13:14:00.000	58.33	624108	-1
2017.02.25 13:15:00.000	56.67	624176	-1
2017.02.25 13:16:00.000	58.33	623524	-1
2017.02.25 13:17:00.000	56.67	624316	-1
2017.02.25 13:18:00.000	58.33	624400	-1
2017.02.25 13:19:00.000	58.33	624456	-1
2017.02.25 13:20:00.000	58.33	624540	-1
2017.02.25 13:21:00.000	56.67	623888	-1
2017.02.25 13:22:00.000	58.33	624724	-1
2017.02.25 13:23:00.000	58.33	624800	-1
2017.02.25 13:24:00.000	58.33	624892	-1
2017.02.25 13:25:00.000	56.67	624964	-1
2017.02.25 13:26:00.000	58.33	624524	-1
2017.02.25 13:27:00.000	58.33	625128	-1
2017.02.25 13:28:00.000	58.33	625252	-1
2017.02.25 13:29:00.000	56.67	625264	-1
2017.02.25 13:30:00.000	58.33	625448	-1
2017.02.25 13:31:00.000	58.33	625504	-1
2017.02.25 13:32:00.000	58.33	625168	-1
2017.02.25 13:33:00.000	56.67	625256	-1
2017.02.25 13:34:00.000	58.33	627340	-1
2017.02.25 13:35:00.000	58.33	625896	-1
2017.02.25 13:36:00.000	58.33	625956	-1
2017.02.25 13:37:00.000	56.67	626032	-1
2017.02.25 13:38:00.000	58.33	625756	-1
2017.02.25 13:39:00.000	58.33	625856	-1
2017.02.25 13:40:00.000	56.67	625936	-1
2017.02.25 13:41:00.000	58.33	625952	-1
2017.02.25 13:42:00.000	56.67	626048	-1
2017.02.25 13:43:00.000	58.33	626596	-1
2017.02.25 13:44:00.000	55.00	626144	-1
2017.02.25 13:45:00.000	56.67	626228	-1
2017.02.25 13:46:00.000	58.33	626408	-1
2017.02.25 13:47:00.000	56.67	626456	-1
2017.02.25 13:48:00.000	58.33	626588	-1
2017.02.25 13:49:00.000	56.67	626684	-1
2017.02.25 13:50:00.000	58.33	627196	-1
2017.02.25 13:51:00.000	58.33	626400	-1
2017.02.25 13:52:00.000	56.67	626560	-1
2017.02.25 13:53:00.000	58.33	627016	-1
2017.02.25 13:54:00.000	58.33	627108	-1
2017.02.25 13:55:00.000	55.00	627052	-1
2017.02.25 13:56:00.000	55.00	626936	-1
2017.02.25 13:57:00.000	55.00	627140	-1
2017.02.25 13:58:00.000	53.33	627312	-1
2017.02.25 13:59:00.000	55.00	627484	-1
2017.02.25 14:00:00.000	53.33	627548	-1
2017.02.25 14:01:00.000	55.00	627668	-1
2017.02.25 14:02:00.000	53.33	627584	-1
2017.02.25 14:03:00.000	55.00	627692	-1
2017.02.25 14:04:00.000	53.33	627624	-1
2017.02.25 14:05:00.000	53.33	627836	-1
2017.02.25 14:06:00.000	55.00	627928	-1
2017.02.25 14:07:00.000	53.33	628136	-1
2017.02.25 14:08:00.000	55.00	628236	-1
2017.02.25 14:09:00.000	53.33	628256	-1
2017.02.25 14:10:00.000	55.00	628396	-1
2017.02.25 14:11:00.000	53.33	628468	-1
2017.02.25 14:12:00.000	55.00	633656	-1
2017.02.25 14:13:00.000	53.33	633788	-1
2017.02.25 14:14:00.000	55.00	633788	-1
2017.02.25 14:15:00.000	55.00	633788	-1
2017.02.25 14:16:00.000	53.33	633928	-1
2017.02.25 14:17:00.000	53.33	633928	-1
2017.02.25 14:18:00.000	55.00	634120	-1
2017.02.25 14:19:00.000	53.33	634308	-1
2017.02.25 14:20:00.000	55.00	634308	-1
2017.02.25 14:21:00.000	53.33	634308	-1
2017.02.25 14:22:00.000	55.00	634456	-1
2017.02.25 14:23:00.000	53.33	634456	-1
2017.02.25 14:24:00.000	55.00	634456	-1
2017.02.25 14:25:00.000	53.33	634456	-1
2017.02.25 14:26:00.000	55.00	634596	-1
2017.02.25 14:27:00.000	53.33	632688	-1
2017.02.25 14:28:00.000	55.00	632688	-1
2017.02.25 14:29:00.000	53.33	632688	-1
2017.02.25 14:30:00.000	55.00	632688	-1
2017.02.25 14:31:00.000	55.00	632688	-1
2017.02.25 14:32:00.000	53.33	632736	-1
2017.02.25 14:33:00.000	55.00	632736	-1
2017.02.25 14:34:00.000	53.33	632736	-1
2017.02.25 14:35:00.000	55.00	632736	-1
2017.02.25 14:36:00.000	53.33	632736	-1
2017.02.25 14:37:00.000	55.00	632736	-1
2017.02.25 14:38:00.000	53.33	632736	-1
2017.02.25 14:39:00.000	55.00	632736	-1
2017.02.25 14:40:00.000	53.33	632736	-1
2017.02.25 14:41:00.000	55.00	632752	-1
2017.02.25 14:42:00.000	53.33	632752	-1
2017.02.25 14:43:00.000	55.00	632808	-1
2017.02.25 14:44:00.000	53.33	632808	-1
2017.02.25 14:45:00.000	55.00	632808	-1
2017.02.25 14:46:00.000	53.33	632808	-1
2017.02.25 14:47:00.000	55.00	632808	-1
2017.02.25 14:48:00.000	53.33	636504	-1
2017.02.25 14:49:00.000	53.33	632808	-1
2017.02.25 14:50:00.000	55.00	632808	-1
2017.02.25 14:51:00.000	53.33	632808	-1
2017.02.25 14:52:00.000	55.00	632808	-1
2017.02.25 14:53:00.000	53.33	632808	-1
2017.02.25 14:54:00.000	55.00	632808	-1
2017.02.25 14:55:00.000	53.33	637144	-1
2017.02.25 14:56:00.000	53.33	632808	-1
2017.02.25 14:57:00.000	55.00	632808	-1
2017.02.25 14:58:00.000	53.33	632808	-1
2017.02.25 14:59:00.000	53.33	632808	-1
2017.02.25 15:00:00.000	55.00	632808	-1
2017.02.25 15:01:00.000	53.33	632808	-1
2017.02.25 15:02:00.000	55.00	632808	-1
2017.02.25 15:03:00.000	56.67	632808	-1
2017.02.25 15:04:00.000	56.67	632808	-1
2017.02.25 15:05:00.000	58.33	632808	-1
2017.02.25 15:06:00.000	58.33	632960	-1
2017.02.25 15:07:00.000	58.33	633016	-1
2017.02.25 15:08:00.000	56.67	633140	-1
2017.02.25 15:09:00.000	58.33	633140	-1
2017.02.25 15:10:00.000	58.33	633292	-1
2017.02.25 15:11:00.000	56.67	633328	-1
2017.02.25 15:12:00.000	58.33	638508	-1
2017.02.25 15:13:00.000	58.33	633240	-1
2017.02.25 15:14:00.000	56.67	633296	-1
2017.02.25 15:15:00.000	58.33	633496	-1
2017.02.25 15:16:00.000	58.33	633760	-1
2017.02.25 15:17:00.000	58.33	633812	-1
2017.02.25 15:18:00.000	58.33	639436	-1
2017.02.25 15:19:00.000	56.67	634228	-1
2017.02.25 15:20:00.000	58.33	634664	-1
2017.02.25 15:21:00.000	58.33	634680	-1
2017.02.25 15:22:00.000	58.33	634800	-1
2017.02.25 15:23:00.000	56.67	634532	-1
2017.02.25 15:24:00.000	58.33	634840	-1
2017.02.25 15:25:00.000	56.67	635120	-1
2017.02.25 15:26:00.000	58.33	635200	-1
2017.02.25 15:27:00.000	58.33	635324	-1
2017.02.25 15:28:00.000	56.67	635392	-1
2017.02.25 15:29:00.000	58.33	635432	-1
2017.02.25 15:30:00.000	58.33	635224	-1
2017.02.25 15:31:00.000	56.67	635572	-1
2017.02.25 15:32:00.000	58.33	635632	-1
2017.02.25 15:33:00.000	56.67	635768	-1
2017.02.25 15:34:00.000	58.33	635852	-1
2017.02.25 15:35:00.000	58.33	636008	-1
2017.02.25 15:36:00.000	56.67	636028	-1
2017.02.25 15:37:00.000	58.33	641180	-1
2017.02.25 15:38:00.000	56.67	635844	-1
2017.02.25 15:39:00.000	58.33	636116	-1
2017.02.25 15:40:00.000	58.33	636072	-1
2017.02.25 15:41:00.000	56.67	636232	-1
2017.02.25 15:42:00.000	58.33	636328	-1
2017.02.25 15:43:00.000	58.33	636556	-1
2017.02.25 15:44:00.000	56.67	636656	-1
2017.02.25 15:45:00.000	58.33	636720	-1
2017.02.25 15:46:00.000	58.33	636792	-1
2017.02.25 15:47:00.000	56.67	636540	-1
2017.02.25 15:48:00.000	58.33	636652	-1
2017.02.25 15:49:00.000	56.67	636716	-1
2017.02.25 15:50:00.000	58.33	636828	-1
2017.02.25 15:51:00.000	58.33	637196	-1
2017.02.25 15:52:00.000	56.67	637220	-1
2017.02.25 15:53:00.000	58.33	637332	-1
2017.02.25 15:54:00.000	56.67	637408	-1
2017.02.25 15:55:00.000	58.33	637676	-1
2017.02.25 15:56:00.000	58.33	637212	-1
2017.02.25 15:57:00.000	56.67	637316	-1
2017.02.25 15:58:00.000	58.33	637612	-1
2017.02.25 15:59:00.000	58.33	637756	-1
2017.02.25 16:00:00.000	58.33	637856	-1
2017.02.25 16:01:00.000	56.67	637964	-1
2017.02.25 16:02:00.000	58.33	637992	-1
2017.02.25 16:03:00.000	58.33	637960	-1
2017.02.25 16:04:00.000	58.33	638228	-1
2017.02.25 16:05:00.000	56.67	637948	-1
2017.02.25 16:06:00.000	58.33	638112	-1
2017.02.25 16:07:00.000	58.33	638264	-1
2017.02.25 16:08:00.000	58.33	638452	-1
2017.02.25 16:09:00.000	58.33	638576	-1
2017.02.25 16:10:00.000	56.67	638636	-1
2017.02.25 16:11:00.000	58.33	638708	-1
2017.02.25 16:12:00.000	58.33	638796	-1
2017.02.25 16:13:00.000	58.33	638764	-1
2017.02.25 16:14:00.000	56.67	638924	-1
2017.02.25 16:15:00.000	58.33	639692	-1
2017.02.25 16:16:00.000	58.33	638896	-1
2017.02.25 16:17:00.000	58.33	639008	-1
2017.02.25 16:18:00.000	58.33	639292	-1
2017.02.25 16:19:00.000	56.67	639172	-1
2017.02.25 16:20:00.000	58.33	639476	-1
2017.02.25 16:21:00.000	58.33	639556	-1
2017.02.25 16:22:00.000	58.33	639592	-1
2017.02.25 16:23:00.000	58.33	640160	-1
2017.02.25 16:24:00.000	56.67	639560	-1
2017.02.25 16:25:00.000	58.33	639768	-1
2017.02.25 16:26:00.000	58.33	639868	-1
2017.02.25 16:27:00.000	58.33	639956	-1
2017.02.25 16:28:00.000	56.67	640132	-1
2017.02.25 16:29:00.000	58.33	640668	-1
2017.02.25 16:30:00.000	58.33	640752	-1
2017.02.25 16:31:00.000	56.67	640792	-1
2017.02.25 16:32:00.000	58.33	640148	-1
2017.02.25 16:33:00.000	58.33	640156	-1
2017.02.25 16:34:00.000	56.67	640272	-1
2017.02.25 16:35:00.000	58.33	640472	-1
2017.02.25 16:36:00.000	58.33	640596	-1
2017.02.25 16:37:00.000	56.67	641236	-1
2017.02.25 16:38:00.000	58.33	641340	-1
2017.02.25 16:39:00.000	56.67	641392	-1
2017.02.25 16:40:00.000	58.33	641472	-1
2017.02.25 16:41:00.000	58.33	641548	-1
2017.02.25 16:42:00.000	56.67	640872	-1
2017.02.25 16:43:00.000	58.33	641644	-1
2017.02.25 16:45:00.000	57.50	641792	-1
2017.02.25 16:44:00.000	57.50	641792	-1
2017.02.25 16:46:00.000	58.33	641892	-1
2017.02.25 16:47:00.000	56.67	641948	-1
2017.02.25 16:48:00.000	58.33	642032	-1
2017.02.25 16:49:00.000	56.67	642100	-1
2017.02.25 16:50:00.000	58.33	642184	-1
2017.02.25 16:51:00.000	58.33	642260	-1
2017.02.25 16:52:00.000	56.67	642336	-1
2017.02.25 16:53:00.000	58.33	642416	-1
2017.02.25 16:54:00.000	58.33	642512	-1
2017.02.25 16:55:00.000	56.67	642184	-1
2017.02.25 16:56:00.000	58.33	642260	-1
2017.02.25 16:57:00.000	56.67	642840	-1
2017.02.25 16:58:00.000	58.33	642816	-1
2017.02.25 16:59:00.000	58.33	642892	-1
2017.02.25 17:00:00.000	58.33	642992	-1
2017.02.25 17:01:00.000	56.67	642648	-1
2017.02.25 17:02:00.000	58.33	642764	-1
2017.02.25 17:03:00.000	58.33	642852	-1
2017.02.25 17:04:00.000	58.33	643292	-1
2017.02.25 17:05:00.000	58.33	643372	-1
2017.02.25 17:06:00.000	56.67	643528	-1
2017.02.25 17:07:00.000	58.33	643564	-1
2017.02.25 17:08:00.000	58.33	643236	-1
2017.02.25 17:09:00.000	56.67	643328	-1
2017.02.25 17:10:00.000	58.33	643332	-1
2017.02.25 17:11:00.000	58.33	643460	-1
2017.02.25 17:12:00.000	58.33	643936	-1
2017.02.25 17:13:00.000	56.67	644000	-1
2017.02.25 17:14:00.000	58.33	644052	-1
2017.02.25 17:15:00.000	58.33	643440	-1
2017.02.25 17:16:00.000	56.67	643688	-1
2017.02.25 17:17:00.000	58.33	643732	-1
2017.02.25 17:18:00.000	58.33	643852	-1
2017.02.25 17:19:00.000	58.33	643896	-1
2017.02.25 17:20:00.000	56.67	644064	-1
2017.02.25 17:21:00.000	58.33	644524	-1
2017.02.25 17:22:00.000	58.33	643940	-1
2017.02.25 17:23:00.000	56.67	644180	-1
2017.02.25 17:24:00.000	58.33	644228	-1
2017.02.25 17:25:00.000	58.33	644436	-1
2017.02.25 17:26:00.000	56.67	644516	-1
2017.02.25 17:27:00.000	58.33	644624	-1
2017.02.25 17:28:00.000	56.67	649832	-1
2017.02.25 17:29:00.000	58.33	644504	-1
2017.02.25 17:30:00.000	58.33	644684	-1
2017.02.25 17:31:00.000	56.67	644880	-1
2017.02.25 17:32:00.000	58.33	644804	-1
2017.02.25 17:33:00.000	58.33	645000	-1
2017.02.25 17:34:00.000	56.67	645068	-1
